price,bedrooms,bathrooms,floors,waterfront,view,condition
285000.0,3.0,1.0,1.0,0,0,4
375000.0,3.0,1.0,1.0,0,0,4
1400000.0,5.0,4.25,2.0,0,0,3
560000.0,3.0,1.0,2.0,0,0,3
405000.0,4.0,1.75,1.0,0,0,3
413000.0,4.0,1.0,1.0,0,0,3
287600.0,3.0,2.5,2.0,0,0,3
1680000.0,5.0,3.25,2.0,0,2,4
225000.0,3.0,1.0,1.0,0,0,3
319000.0,3.0,1.0,1.0,0,0,4
322500.0,3.0,2.0,1.0,0,0,3
570000.0,3.0,2.0,1.0,0,0,4
465000.0,3.0,1.5,1.0,0,0,3
435000.0,4.0,2.25,2.0,0,0,3
502000.0,4.0,2.5,2.0,0,0,3
525000.0,3.0,3.5,2.0,0,0,3
525000.0,3.0,2.5,2.0,0,0,3
660000.0,4.0,3.5,2.0,0,0,3
870000.0,4.0,2.5,2.5,0,0,3
650000.0,4.0,2.5,2.0,0,0,3
505000.0,4.0,2.5,2.0,0,0,3
330000.0,3.0,2.5,1.0,0,0,3
385000.0,4.0,1.75,1.0,0,0,4
306000.0,3.0,1.5,3.0,0,0,3
546000.0,3.0,1.75,1.0,0,0,4
925000.0,4.0,2.5,2.5,0,0,5
542000.0,4.0,1.75,1.0,0,0,4
800000.0,3.0,1.0,1.5,0,0,4
620000.0,5.0,2.5,2.0,0,0,5
175000.0,2.0,1.0,1.0,0,2,3
740000.0,5.0,5.0,1.0,0,2,3
345000.0,3.0,2.25,2.0,0,0,3
510000.0,3.0,1.75,1.0,0,0,3
530000.0,4.0,2.75,1.0,0,0,5
155000.0,2.0,1.0,1.0,0,0,5
266000.0,3.0,2.5,1.0,0,0,4
257200.0,3.0,2.0,1.0,0,0,4
265000.0,3.0,2.0,1.0,0,0,3
372220.0,3.0,1.0,1.0,0,0,3
337500.0,5.0,2.0,1.0,0,0,3
582500.0,2.0,1.5,1.0,0,0,3
489200.0,3.0,2.75,1.5,0,0,5
405100.0,2.0,1.0,1.0,0,0,3
372977.0,3.0,2.5,2.0,0,0,3
310000.0,3.0,1.0,1.0,0,0,3
538000.0,3.0,1.75,1.5,0,0,4
1400000.0,3.0,2.5,2.0,0,2,3
317000.0,3.0,2.5,2.0,0,0,3
702500.0,3.0,1.5,2.0,0,0,5
565000.0,4.0,2.5,2.0,0,0,4
723000.0,4.0,2.5,2.0,0,0,3
766950.0,3.0,2.5,1.5,0,0,4
682000.0,3.0,1.75,1.5,0,2,5
325000.0,3.0,2.5,2.0,0,0,4
543000.0,3.0,2.5,1.0,0,0,3
525000.0,3.0,1.75,1.5,0,0,3
364000.0,4.0,1.75,1.0,0,0,4
394475.0,2.0,1.0,1.0,0,0,3
316000.0,4.0,2.5,2.0,0,0,3
339950.0,3.0,1.0,1.5,0,0,4
486000.0,4.0,2.5,1.0,0,0,3
160000.0,3.0,1.0,1.0,0,0,4
930000.0,3.0,2.5,1.0,0,0,3
139000.0,3.0,1.0,1.0,0,0,3
562000.0,3.0,1.5,1.0,0,0,4
299000.0,2.0,1.75,1.0,0,0,4
511000.0,3.0,2.5,2.0,0,0,3
499000.0,3.0,2.0,1.5,0,0,3
356000.0,3.0,3.5,2.0,0,0,3
470000.0,4.0,2.5,2.0,0,0,3
715000.0,4.0,2.25,1.0,0,0,5
1120000.0,4.0,2.25,2.0,0,0,3
458000.0,3.0,1.0,1.0,0,0,4
966000.0,5.0,4.5,2.0,0,0,3
305495.0,3.0,1.75,2.0,0,0,4
543000.0,2.0,2.0,1.5,0,0,3
340000.0,3.0,2.25,2.0,0,0,3
633100.0,4.0,2.5,2.0,0,0,3
310000.0,3.0,1.0,1.0,0,0,3
349950.0,5.0,3.0,1.0,0,0,3
267800.0,2.0,1.0,1.0,0,0,4
234000.0,4.0,2.0,1.0,0,0,4
740000.0,4.0,2.5,2.0,0,0,3
607500.0,5.0,1.75,1.5,0,0,3
223000.0,3.0,1.75,1.0,0,0,4
400000.0,2.0,1.0,1.0,0,0,4
802000.0,3.0,2.5,2.0,0,0,3
253000.0,4.0,2.5,2.0,0,0,3
1058000.0,4.0,2.0,1.0,0,0,4
300000.0,3.0,1.0,1.0,0,0,3
625000.0,4.0,2.75,1.0,0,0,4
707000.0,4.0,3.25,2.0,0,0,3
950000.0,4.0,2.5,2.0,0,0,3
420000.0,4.0,2.5,2.0,0,0,3
498000.0,4.0,2.75,1.0,0,0,4
450000.0,3.0,2.5,2.0,0,0,3
955000.0,5.0,2.25,2.0,0,0,3
215000.0,2.0,1.0,1.0,0,0,3
437000.0,3.0,2.75,2.0,0,0,3
773000.0,3.0,2.75,2.0,0,0,3
1222500.0,4.0,3.5,1.5,0,0,3
256883.0,3.0,2.5,2.0,0,0,3
592500.0,4.0,2.5,1.0,0,0,3
252350.0,3.0,2.0,1.0,0,0,3
370000.0,4.0,2.5,2.0,0,0,3
465750.0,3.0,1.5,1.0,0,0,3
185000.0,3.0,1.0,1.0,0,0,3
582800.0,4.0,2.75,1.0,0,0,3
245000.0,3.0,1.75,1.0,0,0,4
302000.0,4.0,1.75,1.0,0,0,4
451555.0,2.0,1.0,1.0,0,1,3
250000.0,3.0,1.0,1.0,0,0,4
255000.0,4.0,2.5,2.0,0,0,3
840000.0,4.0,1.75,1.0,0,3,3
190000.0,3.0,1.0,1.0,0,0,3
349950.0,3.0,1.0,1.0,0,0,3
613000.0,4.0,2.0,1.5,0,0,3
300000.0,3.0,1.0,1.0,0,0,4
455000.0,3.0,2.5,1.0,0,0,3
335000.0,3.0,2.25,2.0,0,0,3
197500.0,3.0,1.0,1.5,0,0,3
412500.0,3.0,1.5,1.0,0,0,4
395300.0,3.0,1.5,1.0,0,0,3
342400.0,3.0,2.25,2.0,0,0,3
749400.0,4.0,2.5,2.0,0,0,3
316500.0,4.0,2.5,2.0,0,0,4
390000.0,3.0,2.5,2.0,0,0,3
225000.0,3.0,2.0,1.0,0,0,3
550000.0,3.0,2.25,1.0,0,0,4
280000.0,3.0,1.0,1.5,0,0,3
1255000.0,4.0,2.5,2.0,0,0,3
575000.0,2.0,1.0,1.0,0,0,3
1000000.0,5.0,4.25,2.0,0,0,3
585000.0,5.0,1.75,2.0,0,0,4
620000.0,4.0,2.5,2.0,0,0,3
204700.0,4.0,2.0,1.0,0,0,3
695000.0,4.0,3.0,2.0,0,0,3
689900.0,4.0,3.25,2.0,0,0,3
375000.0,4.0,1.75,1.0,0,0,4
475000.0,7.0,3.5,1.0,0,0,3
215000.0,3.0,1.0,1.0,0,0,4
2100000.0,4.0,1.75,2.0,0,0,3
790000.0,3.0,1.75,1.0,0,2,3
350000.0,3.0,1.75,1.0,0,0,4
695000.0,3.0,2.5,2.0,0,0,4
263000.0,3.0,2.25,2.0,0,0,4
400000.0,3.0,1.0,1.0,0,0,5
525000.0,3.0,2.5,2.0,0,0,3
349950.0,3.0,2.5,2.0,0,0,3
1085000.0,4.0,3.25,1.0,0,0,3
744000.0,4.0,3.0,2.5,0,0,3
312500.0,2.0,1.0,1.0,0,0,3
240000.0,3.0,2.0,1.0,0,0,3
495000.0,4.0,2.0,1.5,0,0,5
580050.0,3.0,2.5,2.0,0,3,3
640000.0,4.0,2.0,1.0,0,0,4
417000.0,3.0,1.5,1.0,0,0,4
174950.0,3.0,1.0,1.0,0,0,5
295000.0,3.0,1.5,1.0,0,0,3
423000.0,4.0,1.75,1.0,0,0,3
839000.0,3.0,1.0,1.0,0,0,3
343000.0,4.0,1.75,1.0,0,0,3
467000.0,3.0,1.0,1.0,0,0,5
512500.0,3.0,2.5,2.0,0,0,4
575000.0,4.0,2.5,1.0,0,0,3
465000.0,3.0,1.75,1.0,0,0,3
270000.0,3.0,1.0,1.0,0,0,3
340000.0,3.0,1.75,1.0,0,0,3
765000.0,5.0,3.75,2.0,0,0,3
497000.0,4.0,2.5,2.0,0,0,3
803100.0,4.0,2.5,2.0,0,0,3
344000.0,3.0,2.5,3.0,0,0,3
828950.0,4.0,3.5,2.0,0,1,3
386380.0,3.0,2.5,2.0,0,0,3
312000.0,3.0,2.25,2.0,0,0,3
720000.0,3.0,2.5,2.0,0,0,3
914500.0,4.0,2.5,3.0,0,0,3
819995.0,5.0,2.75,2.0,0,0,3
252700.0,2.0,1.5,1.0,0,0,3
437500.0,3.0,2.5,2.0,0,2,3
350000.0,1.0,1.0,1.0,0,0,3
619000.0,3.0,2.5,2.0,0,0,3
408200.0,3.0,2.5,2.0,0,0,4
451000.0,3.0,1.75,1.5,0,2,3
317000.0,3.0,2.0,1.0,0,0,5
799000.0,4.0,3.25,2.0,0,0,3
720000.0,2.0,1.0,1.0,0,3,4
490000.0,3.0,2.0,1.5,0,0,3
239900.0,4.0,2.25,1.0,0,0,3
446000.0,4.0,2.25,1.0,0,0,3
275000.0,3.0,2.5,2.0,0,0,3
239950.0,5.0,1.0,2.0,0,0,4
248000.0,4.0,3.5,2.0,0,0,3
619500.0,3.0,2.5,2.0,0,0,3
363750.0,3.0,1.75,2.0,0,0,4
385000.0,3.0,1.75,1.0,0,0,4
370000.0,4.0,1.5,1.0,0,0,3
425000.0,3.0,2.5,1.0,0,0,4
342000.0,3.0,1.0,1.0,0,0,3
345000.0,4.0,1.0,1.5,0,0,3
724800.0,3.0,2.0,1.0,0,0,3
725000.0,5.0,2.75,2.0,0,0,3
605000.0,2.0,1.0,1.0,0,0,4
350000.0,4.0,2.5,2.0,0,0,3
785000.0,3.0,2.0,1.0,0,0,5
250000.0,3.0,2.0,1.0,0,0,5
565000.0,3.0,2.25,3.0,0,0,3
875000.0,3.0,2.0,1.0,0,2,4
862500.0,4.0,2.75,2.0,0,0,3
400000.0,3.0,2.5,2.0,0,4,3
282613.0,2.0,1.0,1.0,0,0,4
174500.0,2.0,1.0,1.0,0,0,3
306500.0,3.0,2.25,1.0,0,0,4
445000.0,3.0,2.25,2.0,0,0,3
433000.0,4.0,2.5,2.0,0,0,4
306000.0,3.0,2.5,2.0,0,0,3
620000.0,3.0,2.25,1.5,0,0,4
245000.0,2.0,1.0,1.0,0,0,3
238000.0,3.0,2.0,2.0,0,0,3
523000.0,3.0,1.5,1.5,0,0,3
522500.0,3.0,2.5,2.0,0,0,3
180000.0,3.0,1.0,1.0,0,0,3
375000.0,3.0,1.5,2.0,0,0,3
249000.0,3.0,2.25,1.0,0,0,3
730100.0,4.0,2.5,2.0,0,0,3
551000.0,2.0,2.0,1.0,0,0,3
375000.0,4.0,2.5,2.0,0,0,3
540000.0,1.0,1.0,1.5,0,0,3
605000.0,3.0,2.25,2.0,0,0,4
205000.0,5.0,1.75,1.0,0,0,4
645000.0,4.0,2.5,2.0,0,0,3
314000.0,4.0,2.5,2.0,0,0,3
330000.0,3.0,1.5,1.0,0,0,4
490000.0,2.0,1.0,1.0,0,0,4
445000.0,3.0,3.0,1.0,0,0,3
2000000.0,5.0,4.25,2.0,0,3,4
377500.0,3.0,2.25,2.0,0,0,3
480000.0,4.0,2.5,2.0,0,0,3
804995.0,5.0,1.5,2.0,0,0,3
341000.0,3.0,2.5,2.0,0,0,3
675000.0,5.0,2.5,2.0,0,0,3
611000.0,3.0,2.5,2.5,0,0,3
379950.0,3.0,3.25,3.0,0,0,3
1270000.0,4.0,3.0,2.0,0,3,3
500000.0,2.0,2.5,2.0,0,0,3
410000.0,3.0,2.0,1.0,0,0,3
415000.0,3.0,2.5,2.0,0,0,3
297000.0,5.0,2.5,2.0,0,0,4
575550.0,4.0,2.5,1.0,0,0,3
534640.0,3.0,2.5,1.0,0,0,4
352500.0,3.0,2.25,1.0,0,2,3
488000.0,2.0,2.0,1.0,0,0,3
732000.0,3.0,2.0,1.0,0,0,5
215000.0,2.0,2.25,2.0,0,0,4
592500.0,2.0,2.0,1.5,0,2,5
290000.0,4.0,2.5,2.0,0,0,4
475000.0,2.0,1.0,1.0,0,0,3
320000.0,3.0,2.5,2.0,0,0,3
1216000.0,4.0,2.5,1.0,0,3,5
290000.0,5.0,1.5,1.5,0,0,5
487250.0,4.0,2.0,1.5,0,0,3
339000.0,4.0,2.5,2.0,0,0,3
440000.0,2.0,1.5,1.5,0,0,5
366500.0,4.0,2.75,1.0,0,0,5
462000.0,3.0,1.5,1.5,0,0,3
560000.0,4.0,1.0,1.5,0,0,3
285000.0,4.0,1.75,1.0,0,0,4
280000.0,3.0,2.5,2.0,0,0,3
210000.0,3.0,1.0,1.0,0,0,3
690000.0,3.0,2.0,1.5,0,0,5
256500.0,2.0,1.0,1.0,0,0,4
411000.0,4.0,2.75,2.0,0,0,3
215000.0,3.0,1.0,1.0,0,0,4
762000.0,5.0,2.0,1.5,0,0,4
359950.0,3.0,1.0,1.0,0,0,4
480000.0,4.0,3.5,2.0,0,3,3
1405000.0,4.0,3.5,2.0,0,0,3
390000.0,4.0,2.5,2.0,0,0,3
413500.0,2.0,1.0,1.0,0,0,5
285000.0,1.0,1.5,2.0,0,0,4
475000.0,4.0,2.5,1.0,0,0,4
386591.0,3.0,2.5,2.0,0,0,3
524950.0,3.0,1.75,1.0,0,0,3
241000.0,2.0,2.0,2.0,0,0,3
461000.0,2.0,1.0,1.0,0,0,3
810000.0,4.0,2.5,2.0,0,0,3
885000.0,4.0,2.75,1.5,0,0,3
247000.0,3.0,2.25,2.0,0,0,4
296500.0,3.0,2.75,1.0,0,0,4
141800.0,2.0,1.0,1.0,0,0,4
333000.0,4.0,2.0,2.0,0,0,2
602000.0,5.0,1.75,1.5,0,0,3
565000.0,4.0,2.25,2.0,0,0,4
373000.0,3.0,2.5,2.0,0,0,3
588000.0,3.0,2.25,1.0,0,0,4
485000.0,3.0,1.0,1.5,0,0,3
482500.0,3.0,2.25,2.0,0,0,3
251200.0,4.0,1.5,1.0,0,0,3
869000.0,5.0,3.25,2.0,0,0,4
464000.0,3.0,1.75,1.0,0,0,3
755000.0,4.0,2.5,2.0,0,0,3
280000.0,3.0,2.5,2.0,0,0,3
485000.0,2.0,2.25,3.0,0,0,3
305000.0,3.0,1.75,1.0,0,0,3
110700.0,2.0,1.0,1.0,0,0,3
850000.0,4.0,3.5,2.0,0,2,3
350000.0,3.0,2.25,2.0,0,0,4
319950.0,4.0,1.75,1.0,0,0,4
700000.0,3.0,1.75,1.0,0,0,5
368000.0,2.0,1.5,1.0,0,0,5
433500.0,3.0,2.5,2.0,0,0,3
611000.0,4.0,2.5,2.0,0,0,3
1000000.0,2.0,1.75,1.0,0,4,3
307000.0,3.0,1.0,1.0,0,0,3
442500.0,3.0,1.75,1.0,0,0,3
485000.0,3.0,1.75,2.0,0,2,3
367000.0,2.0,1.0,1.0,0,0,3
429000.0,3.0,2.5,2.0,0,0,3
446000.0,5.0,2.75,1.0,0,0,5
572500.0,3.0,2.25,1.0,0,0,4
477000.0,3.0,2.5,3.0,0,0,3
518000.0,3.0,2.5,2.0,0,0,3
462000.0,5.0,1.75,1.0,0,0,4
1190000.0,4.0,3.0,1.5,0,0,4
137000.0,3.0,1.0,1.0,0,0,3
530000.0,3.0,3.5,2.0,0,0,3
818000.0,2.0,2.5,1.0,0,2,3
640000.0,2.0,2.25,3.0,0,0,3
298450.0,5.0,3.0,1.0,0,0,3
575000.0,4.0,2.5,2.0,0,0,3
730000.0,4.0,2.5,2.0,0,0,3
551000.0,3.0,2.5,2.0,0,0,3
271310.0,2.0,1.0,1.5,0,0,2
675000.0,4.0,3.0,1.0,0,0,3
479000.0,3.0,2.5,3.0,0,0,3
520000.0,4.0,3.5,2.0,0,0,3
599950.0,3.0,2.5,2.0,0,0,3
483945.0,2.0,1.75,1.0,0,0,4
390000.0,4.0,2.25,1.0,0,0,4
192500.0,2.0,1.0,1.0,0,0,3
330000.0,2.0,1.0,1.0,0,0,4
250000.0,4.0,2.0,1.0,0,0,5
243000.0,2.0,1.0,1.5,0,0,4
575000.0,4.0,1.75,1.0,0,0,3
639000.0,4.0,2.5,2.0,0,0,4
710000.0,2.0,1.0,1.0,0,0,4
675000.0,3.0,2.25,2.0,0,0,4
405000.0,5.0,2.5,2.0,0,0,3
615000.0,4.0,2.75,1.0,0,0,3
490000.0,3.0,1.0,1.0,0,0,4
467000.0,3.0,2.25,2.0,0,0,3
480000.0,4.0,2.75,1.0,0,0,4
755000.0,6.0,2.0,1.0,0,0,3
760000.0,4.0,1.75,1.0,0,2,4
387000.0,2.0,2.25,2.0,0,0,3
925000.0,4.0,2.25,1.0,0,0,4
415000.0,2.0,1.0,1.0,0,0,4
263000.0,3.0,1.75,2.0,0,0,3
519900.0,4.0,2.0,1.0,0,0,4
570000.0,2.0,1.75,1.0,0,0,4
450000.0,3.0,1.5,1.0,0,0,3
1300000.0,4.0,3.5,1.0,0,0,3
300000.0,3.0,1.0,1.0,0,0,4
320000.0,3.0,1.75,1.0,0,0,4
387500.0,4.0,1.0,1.5,0,0,3
458000.0,1.0,2.25,1.0,0,0,3
1212500.0,4.0,3.5,1.0,0,3,3
380000.0,4.0,3.0,2.0,0,0,3
200000.0,3.0,1.0,1.0,0,0,4
385000.0,3.0,1.5,1.0,0,0,4
396675.0,2.0,1.0,2.0,0,0,4
452000.0,4.0,1.0,1.5,0,0,3
426000.0,4.0,2.5,2.0,0,0,3
792000.0,3.0,1.5,2.0,0,0,3
315000.0,3.0,2.25,1.0,0,0,2
1275000.0,4.0,2.0,1.0,0,4,4
326000.0,6.0,3.0,1.0,0,0,4
268500.0,2.0,1.0,1.0,0,0,4
440000.0,2.0,1.75,2.0,0,0,3
300000.0,3.0,1.0,1.0,0,0,4
525000.0,3.0,1.5,2.0,0,0,3
978000.0,4.0,2.75,1.5,0,2,4
1125000.0,6.0,3.0,2.0,0,0,4
700000.0,4.0,1.0,1.5,0,0,3
315000.0,2.0,1.0,1.0,0,0,3
309000.0,3.0,1.0,1.5,0,0,3
219950.0,3.0,1.5,1.0,0,0,3
289000.0,3.0,2.5,2.0,0,0,3
210000.0,4.0,1.75,1.0,0,0,3
260000.0,4.0,2.5,2.0,0,0,3
699000.0,4.0,2.5,2.0,0,0,3
1800000.0,4.0,3.5,1.0,0,0,3
299950.0,3.0,1.0,1.0,0,0,4
749950.0,3.0,2.5,2.0,0,2,3
1100000.0,3.0,2.0,2.0,0,1,5
555000.0,3.0,2.5,1.0,0,0,4
384000.0,3.0,2.5,2.0,0,0,3
499950.0,5.0,3.5,2.0,0,0,3
430000.0,3.0,1.75,1.0,0,0,5
350000.0,4.0,2.25,2.0,0,0,4
620000.0,3.0,2.5,2.0,0,0,3
765000.0,4.0,2.25,1.0,0,0,4
250000.0,4.0,1.5,1.0,0,0,4
376000.0,2.0,1.0,1.0,0,0,3
475000.0,4.0,1.75,1.0,0,0,4
120750.0,3.0,1.75,1.0,0,0,4
1690000.0,3.0,1.75,1.0,0,2,5
330000.0,3.0,1.0,1.0,0,0,4
619500.0,3.0,2.5,2.0,0,0,3
345000.0,3.0,1.5,1.0,0,0,4
598000.0,5.0,2.25,2.0,0,0,3
335000.0,3.0,1.0,1.0,0,0,4
372500.0,4.0,1.75,2.0,0,0,4
300000.0,6.0,5.25,2.0,0,0,3
194000.0,1.0,1.0,1.0,0,0,3
507500.0,3.0,2.0,1.0,0,0,3
325000.0,4.0,2.25,1.0,0,0,4
329900.0,3.0,2.5,2.0,0,0,3
329000.0,4.0,2.5,1.0,0,0,3
494000.0,4.0,1.75,1.5,0,0,4
206000.0,4.0,2.0,1.0,0,0,3
423000.0,4.0,1.75,1.0,0,0,4
259000.0,3.0,1.0,1.0,0,0,4
879950.0,4.0,2.25,1.0,0,4,4
345600.0,5.0,3.5,2.5,0,0,3
395000.0,3.0,1.5,1.5,0,0,4
625000.0,4.0,2.5,2.0,0,0,3
439000.0,3.0,2.0,2.0,0,0,3
380000.0,3.0,1.75,2.0,0,0,3
440000.0,3.0,1.5,3.0,0,0,3
415000.0,3.0,2.25,2.0,0,0,3
860000.0,4.0,2.75,2.0,0,0,3
500000.0,3.0,2.5,3.0,0,0,3
953007.0,4.0,3.5,2.0,0,0,3
515000.0,4.0,2.5,2.0,0,0,3
772000.0,3.0,2.25,3.0,0,0,3
329995.0,4.0,2.5,2.0,0,0,3
409316.0,3.0,2.5,2.0,0,0,3
490000.0,5.0,3.5,3.0,0,2,3
305000.0,2.0,2.5,2.0,0,0,3
785000.0,4.0,3.5,2.0,0,0,3
240000.0,2.0,1.75,1.0,0,0,3
325000.0,3.0,1.0,1.0,0,0,4
535800.0,4.0,2.5,2.0,0,0,3
720000.0,3.0,2.5,3.0,0,3,3
374000.0,3.0,1.75,1.0,0,0,4
189650.0,2.0,1.75,1.0,0,0,3
420850.0,1.0,1.0,1.0,0,0,5
815000.0,4.0,2.75,2.0,0,0,3
1065000.0,2.0,1.75,2.0,0,0,3
199000.0,4.0,2.0,2.0,0,0,3
195000.0,3.0,1.75,1.0,0,0,3
1506000.0,4.0,3.25,2.5,0,0,3
288400.0,3.0,2.25,2.0,0,0,3
442000.0,4.0,2.25,1.0,0,0,4
619420.0,4.0,2.75,2.0,0,0,4
635000.0,4.0,2.25,1.0,0,0,4
210000.0,3.0,1.0,1.0,0,0,4
512500.0,3.0,2.5,2.0,0,0,3
567000.0,3.0,2.5,2.0,0,0,3
525000.0,3.0,2.75,2.0,0,0,3
475000.0,4.0,2.0,1.0,0,2,4
250000.0,3.0,2.0,1.0,0,0,3
220000.0,3.0,1.0,1.0,0,2,5
230000.0,5.0,2.0,1.5,0,0,3
385500.0,3.0,2.0,1.0,0,0,3
895000.0,5.0,3.0,1.0,0,2,4
368250.0,3.0,2.5,2.0,0,0,3
249900.0,2.0,1.0,1.0,0,0,3
350000.0,3.0,1.5,1.0,0,0,5
175000.0,3.0,1.75,1.0,0,0,4
270000.0,3.0,1.75,1.0,0,0,3
495000.0,3.0,3.5,2.0,0,3,3
1580000.0,3.0,3.25,2.0,0,0,3
542500.0,5.0,3.25,1.5,0,0,5
330000.0,3.0,1.0,1.0,0,0,3
1003000.0,4.0,2.75,2.0,0,0,4
299800.0,2.0,1.0,1.0,0,0,4
299900.0,3.0,2.5,2.0,0,0,3
691000.0,4.0,2.75,1.0,0,0,3
195000.0,2.0,1.0,1.0,0,0,4
405000.0,3.0,1.75,1.0,0,1,4
360000.0,2.0,0.75,1.0,0,2,5
256750.0,3.0,2.5,1.0,0,0,3
332500.0,3.0,2.25,2.0,0,0,3
975000.0,5.0,4.0,2.0,0,0,3
218000.0,3.0,1.0,1.0,0,0,3
429000.0,3.0,2.5,2.0,0,0,3
589000.0,4.0,2.5,2.0,0,2,3
255000.0,3.0,1.5,1.0,0,0,3
668750.0,4.0,2.5,1.0,0,2,3
344500.0,4.0,2.75,1.0,0,0,3
452000.0,4.0,2.0,1.0,0,0,3
540000.0,3.0,1.75,1.0,0,0,3
246000.0,3.0,1.5,1.0,0,0,3
535000.0,2.0,1.0,1.0,0,0,3
970000.0,4.0,3.25,1.0,0,3,3
430000.0,3.0,1.0,1.0,0,0,5
520000.0,4.0,2.5,2.0,0,0,3
712000.0,4.0,2.5,2.0,0,0,3
450000.0,2.0,1.0,1.0,0,0,3
220000.0,4.0,2.5,2.0,0,0,3
525000.0,3.0,1.0,1.0,0,1,4
1220000.0,4.0,2.5,2.0,0,0,3
540000.0,3.0,2.0,2.0,0,0,3
600000.0,4.0,2.5,2.0,0,0,3
600000.0,3.0,2.25,2.0,0,0,4
625000.0,4.0,2.5,2.0,0,0,3
150000.0,3.0,1.0,1.0,0,0,3
389999.0,3.0,2.25,2.0,0,0,3
285000.0,3.0,1.75,1.5,0,0,3
744000.0,4.0,2.75,2.0,0,0,3
700000.0,4.0,2.5,2.0,0,0,3
318989.0,4.0,2.25,1.0,0,0,4
556000.0,3.0,2.25,2.0,0,0,3
275000.0,3.0,2.5,2.0,0,0,3
430000.0,3.0,2.75,2.0,0,0,3
300000.0,2.0,1.0,1.0,0,0,3
396450.0,3.0,1.75,1.0,0,0,5
225000.0,2.0,1.0,1.0,0,0,3
700000.0,4.0,3.25,2.0,0,0,3
260000.0,6.0,2.0,1.0,0,0,3
655000.0,4.0,3.5,2.0,0,3,3
1185000.0,3.0,2.25,2.0,0,0,5
1550000.0,3.0,2.5,2.0,0,0,3
413800.0,3.0,2.0,1.0,0,0,3
950000.0,5.0,3.75,2.0,0,2,3
334990.0,4.0,2.5,2.0,0,0,3
2700000.0,5.0,4.75,2.0,0,2,3
1030000.0,3.0,4.0,2.0,0,3,3
1130000.0,4.0,3.25,1.0,0,1,3
556000.0,3.0,3.0,2.0,0,0,3
360000.0,3.0,2.5,3.0,0,0,3
480000.0,4.0,2.25,2.0,0,0,4
324000.0,3.0,2.5,2.0,0,0,3
1050000.0,4.0,3.25,2.0,0,0,3
275000.0,1.0,0.75,1.0,0,0,5
180000.0,3.0,1.0,1.0,0,0,3
749000.0,4.0,2.5,2.0,0,0,3
1600000.0,3.0,2.5,1.0,0,2,4
373500.0,2.0,1.0,1.0,0,0,3
770000.0,4.0,2.5,2.0,0,0,4
356000.0,2.0,1.75,1.0,0,0,3
625000.0,3.0,1.75,1.0,0,0,4
494400.0,2.0,1.75,1.0,0,0,4
585000.0,4.0,1.75,1.0,0,3,3
926300.0,3.0,1.5,2.0,0,0,3
600000.0,3.0,1.75,1.0,0,0,5
430000.0,4.0,3.0,2.0,0,0,3
307000.0,3.0,1.5,1.0,0,0,3
604700.0,4.0,2.75,1.0,0,3,3
219900.0,3.0,1.0,1.0,0,0,2
270000.0,2.0,1.5,2.0,0,0,3
432000.0,3.0,2.25,2.0,0,0,3
300000.0,6.0,2.0,1.0,0,0,4
361000.0,3.0,1.0,1.5,0,4,4
249950.0,2.0,1.0,1.0,0,0,4
320000.0,3.0,2.0,1.0,0,0,5
305000.0,4.0,1.75,1.5,0,0,5
503000.0,2.0,1.75,1.0,1,4,3
235750.0,2.0,1.0,1.0,0,0,2
657000.0,4.0,1.75,1.0,0,2,3
385000.0,3.0,1.0,1.0,0,0,4
389950.0,4.0,2.5,2.0,0,0,3
150000.0,2.0,1.0,1.0,0,0,3
254500.0,4.0,2.75,2.0,0,0,3
555000.0,4.0,2.25,1.0,0,0,4
1075000.0,4.0,3.0,1.0,0,4,4
245000.0,4.0,2.0,1.0,0,0,3
319950.0,2.0,1.0,1.0,0,2,5
337000.0,3.0,1.0,1.0,0,0,5
492000.0,4.0,2.0,2.0,0,0,3
1170000.0,3.0,2.75,2.0,0,3,4
348580.0,3.0,1.0,1.0,0,0,3
180000.0,2.0,1.0,1.0,0,0,3
400000.0,3.0,1.0,1.0,0,0,3
295000.0,4.0,2.0,1.0,0,0,5
910000.0,4.0,3.25,1.5,0,0,3
1150000.0,6.0,4.5,2.0,0,0,3
431500.0,3.0,3.5,2.0,0,0,3
180000.0,4.0,1.5,1.0,0,0,3
677000.0,3.0,2.0,1.0,0,0,4
1180500.0,3.0,1.75,1.0,0,0,3
635700.0,4.0,2.5,1.0,0,0,3
482000.0,5.0,2.25,1.0,0,0,3
168000.0,2.0,2.5,2.0,0,0,3
805000.0,4.0,2.75,1.0,0,0,5
398000.0,2.0,1.0,1.5,0,0,3
665000.0,4.0,2.5,2.0,0,0,3
592500.0,4.0,3.0,1.0,0,0,4
940000.0,4.0,2.75,1.5,0,0,3
655000.0,4.0,2.5,2.0,0,0,3
622500.0,4.0,2.5,2.0,0,0,3
380000.0,2.0,2.5,2.0,0,0,3
648360.0,4.0,1.75,1.0,0,1,4
432000.0,3.0,2.75,1.0,0,0,3
1050000.0,4.0,2.5,1.5,0,0,4
353250.0,2.0,1.0,2.0,0,0,3
1000000.0,4.0,3.0,2.0,0,0,3
320000.0,3.0,2.25,2.0,0,0,3
349900.0,4.0,2.5,2.0,0,0,3
330000.0,4.0,3.5,2.0,0,0,3
408000.0,3.0,2.25,1.0,0,0,4
321000.0,3.0,2.25,3.0,0,0,3
1051000.0,4.0,3.75,2.5,0,0,3
